subject,subject_prolific,version,gender,age,education,income,race,phq91,phq92,gad71,gad72,audit,spq,ocir,tas,icar_responses,icar_correct,icar_num_correct,feedback,total_time,timestamp,id
6728ae9120bb974219a023e9,,v5_pilot2,Woman,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,No. I understood all parts.,1015064,2024-12-20 16:54:30,1460
6712d5b9e3d84e9a520966fd,,v5_pilot2,Man,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,Nothing was confusing,512561,2024-12-20 16:55:22,1461
674f092681e9b6f133494e47,,v5_pilot2,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,I don't have any feedback.,1126807,2024-12-20 16:55:43,1462
612e91f6654fd2227289c863,,v5_pilot2,Man,,Some college,"More than $100,000",,,,,,,,,,,,,I enjoyed them.,427576,2024-12-20 16:55:56,1463
5db9a46ff8e3f9000f88cb85,,v5_pilot2,Man,,2 year degree,"More than $100,000",,,,,,,,,,,,,No feedback.,983647,2024-12-20 16:56:06,1464
66fd6acd36eb80a1ea468aed,,v5_pilot2,Man,,Some college,"$50,000-$75,000",,,,,,,,,,,,,I enjoyed the hypothetical scenario on designing a plane that could not be detected by radar.,385931,2024-12-20 16:56:23,1465
662ad9c7673f1b65868e47de,,v5_pilot2,Woman,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,no thank you,635107,2024-12-20 16:57:17,1466
62d86c63e2966588c71b9ff2,,v5_pilot2,Man,,Some college,"$25,000-$50,000",,,,,,,,,,,,,No,491530,2024-12-20 16:57:19,1467
672d1196aecfa972e90f1149,,v5_pilot2,Woman,,High school,"$50,000-$75,000",,,,,,,,,,,,,none,872813,2024-12-20 16:57:36,1468
671e8a1e55becb8595564b4d,,v5_pilot2,Man,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,This was a really interesting study,628759,2024-12-20 16:58:09,1469
652d616c13aa00700bfdce1e,,v5_pilot2,Man,,4 year degree,"More than $100,000",,,,,,,,,,,,,no,415826,2024-12-20 16:58:22,1470
674f40d3a727e70b1c767aec,,v5_pilot2,Man,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,NO,716535,2024-12-20 16:58:28,1471
6757c7df61a1989317e6c428,,v5_pilot2,Woman,,Postgraduate/Professional degree/other,"$25,000-$50,000",,,,,,,,,,,,,Nope.,387781,2024-12-20 16:58:48,1472
63bde0097a3d8b55bdef4a9e,,v5_pilot2,Man,,Some college,"$75,000-$100,000",,,,,,,,,,,,,No,812291,2024-12-20 16:58:51,1473
5f9f169c30a3e752c6ef6a93,,v5_pilot2,Woman,,Some college,"$25,000-$50,000",,,,,,,,,,,,,None,539678,2024-12-20 16:59:33,1474
6763704a6b7d73013089fae2,,v5_pilot2,Woman,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,n/a,491761,2024-12-20 16:59:50,1475
67614f44f5359c4ec86dc744,,v5_pilot2,Man,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,it was really confusing,1066021,2024-12-20 17:00:26,1476
61549a2caa92d84f392000e9,,v5_pilot2,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,no,502881,2024-12-20 17:00:27,1477
5d083644613fce001b2a1001,,v5_pilot2,Woman,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,no,345354,2024-12-20 17:00:28,1478
6748a8b7fab563f38a5b3b21,,v5_pilot2,Man,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,The study is quite good. like the survey.,900485,2024-12-20 17:01:02,1479
5fb5ef0ab61b9e02d5752768,,v5_pilot2,Man,,Postgraduate/Professional degree/other,"Less than $25,000",,,,,,,,,,,,,no,688209,2024-12-20 17:01:03,1480
5f6a3e3dbd67e60c184e9bb5,,v5_pilot2,Man,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,no,326935,2024-12-20 17:01:20,1481
614dd304ed948bbfe8c22215,,v5_pilot2,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,No,488973,2024-12-20 17:01:22,1482
6705a08c56fb496777c48189,,v5_pilot2,Woman,,Some college,"$75,000-$100,000",,,,,,,,,,,,,No,644798,2024-12-20 17:01:24,1483
66bd14ed87bac9e4decbe3f7,,v5_pilot2,Man,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,No,416132,2024-12-20 17:01:29,1484
67403cea0ececac71794000f,,v5_pilot2,Man,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,NON,620864,2024-12-20 17:01:45,1485
6713bf49930c6194aabcd9de,,v5_pilot2,Woman,,Postgraduate/Professional degree/other,"$75,000-$100,000",,,,,,,,,,,,,the auto part was way too quick so I was really just guessing,416815,2024-12-20 17:01:53,1486
65a5bc46a459a1f1b5a8ade9,,v5_pilot2,Woman,,Some college,"$25,000-$50,000",,,,,,,,,,,,,N/a,459302,2024-12-20 17:02:00,1487
614a2938ccbb6e48eb2dcbd1,,v5_pilot2,Man,,4 year degree,"More than $100,000",,,,,,,,,,,,,There was no confusion. ,778917,2024-12-20 17:02:13,1488
5e307edef5abed05e1736185,,v5_pilot2,Woman,,4 year degree,"Less than $25,000",,,,,,,,,,,,,No.,454950,2024-12-20 17:02:48,1489
66b40e98d25ace686463b6ef,,v5_pilot2,Man,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,No,521659,2024-12-20 17:02:48,1490
59c96ffd21454d000194c258,,v5_pilot2,Man,,2 year degree,"$75,000-$100,000",,,,,,,,,,,,,no,508106,2024-12-20 17:02:50,1491
5d8d12f6d88e3a00142c9751,,v5_pilot2,Man,,4 year degree,"More than $100,000",,,,,,,,,,,,,I enjoyed participating. All instructions made sense to me.,617852,2024-12-20 17:02:51,1492
673e304da72b31d5273d9a2d,,v5_pilot2,Woman,,Postgraduate/Professional degree/other,"$50,000-$75,000",,,,,,,,,,,,,I enjoyed this study very much! Thank you for letting me participate!,793043,2024-12-20 17:02:52,1493
6711ef1c3df4701d4aacc909,,v5_pilot2,Man,,2 year degree,"$50,000-$75,000",,,,,,,,,,,,,Good survey,465305,2024-12-20 17:02:52,1494
6004d426710b3c300a1259ee,,v5_pilot2,Man,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,Somehow I missed the statement at the end that said the result was British victory. I think that was because it was underlined and maybe was bolded. That made me think that it didn't pertain to the description of the conflict,598431,2024-12-20 17:02:52,1495
5ee561897247c02ad544c299,,v5_pilot2,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,There were no issues.  It was kind of a strange group of random questions.,557444,2024-12-20 17:02:55,1496
6741eac6271b139c64813fa5,,v5_pilot2,Woman,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,I wasnt sure how it was all related,662386,2024-12-20 17:02:58,1497
67331c56025d16ec8a859235,,v5_pilot2,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,No Comment or Feedback.,1073003,2024-12-20 17:03:00,1498
65c11389b0d2ba8e63cb8b22,,v5_pilot2,Woman,,Some college,"$25,000-$50,000",,,,,,,,,,,,,no,516098,2024-12-20 17:03:10,1499
641a29f716d67c84d246fbae,,v5_pilot2,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,none,565560,2024-12-20 17:03:15,1500
612274842d4805447451f87b,,v5_pilot2,Woman,,2 year degree,"$50,000-$75,000",,,,,,,,,,,,,No,712994,2024-12-20 17:03:19,1501
611ff6cc935b6de3fff0b896,,v5_pilot2,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,Study was good,617036,2024-12-20 17:03:22,1502
612547f89bad5437aaecfa66,,v5_pilot2,Man,,4 year degree,"More than $100,000",,,,,,,,,,,,,no,456985,2024-12-20 17:03:25,1503
60ddc7abdf6661b9c294691f,,v5_pilot2,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,no,483601,2024-12-20 17:03:33,1504
5f314c886de93f6003c963d4,,v5_pilot2,Woman,,High school,"$25,000-$50,000",,,,,,,,,,,,,Everything was clear and legible. Nothing was confusing.All the different questions definitely required a different type of thinking to get them correct. It was interesting to try and correctly answer them all.,727231,2024-12-20 17:03:35,1505
67550d05844f90410cf15017,,v5_pilot2,Man,,4 year degree,"More than $100,000",,,,,,,,,,,,,"No, although the first part with the different vehicles was somewhat stressful. It was difficult to keep the names straight and remember specific details about each car due to the speed of the facts being shown",440390,2024-12-20 17:03:50,1506
671d0acce7be3fcc302905f9,,v5_pilot2,Woman,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,This was a great surevey,1022285,2024-12-20 17:04:05,1507
67609adab74848a5e70969d1,,v5_pilot2,Man,,4 year degree,"More than $100,000",,,,,,,,,,,,,no,1449317,2024-12-20 17:04:19,1508
67431c7d1e7e37b5843c818c,,v5_pilot2,Woman,,Postgraduate/Professional degree/other,"$75,000-$100,000",,,,,,,,,,,,,N/A,1746444,2024-12-20 17:04:25,1509
546ec14dfdf99b2bc7ebd032,,v5_pilot2,Man,,2 year degree,"$25,000-$50,000",,,,,,,,,,,,,none,486968,2024-12-20 17:04:30,1510
5f5d6b0def06255d5119a9ba,,v5_pilot2,Woman,,Some college,"More than $100,000",,,,,,,,,,,,,"It all seemed random, but was easy enough. ",1001432,2024-12-20 17:04:49,1511
5f62c1eea3901f34d53e1c18,,v5_pilot2,Man,,4 year degree,"Less than $25,000",,,,,,,,,,,,,none,681703,2024-12-20 17:05:21,1512
60430fc782b5752a7ae8d797,,v5_pilot2,Woman,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,no,531462,2024-12-20 17:05:36,1513
666c9530efcee473827d7913,,v5_pilot2,Woman,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,"No, all parts of the study made sense and were presented where they could be easily understood.",1250222,2024-12-20 17:05:37,1514
61117e8d9c4878fdd4551e02,,v5_pilot2,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,no,456615,2024-12-20 17:05:49,1515
67577a61dbf2caa6c7cc1ae6,,v5_pilot2,Man,,4 year degree,"Less than $25,000",,,,,,,,,,,,,no thanks,957615,2024-12-20 17:06:00,1516
6748a8b7fab563f38a5b3b21,,v5_pilot2,Man,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,the study is quite good.,280794,2024-12-20 17:06:16,1517
5c475608cae0ab000188cb6e,,v5_pilot2,Man,,Some college,"$25,000-$50,000",,,,,,,,,,,,,Everything was fine and made sense,519072,2024-12-20 17:06:19,1518
672e54ab6f911f94d43e0c98,,v5_pilot2,Woman,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,no,608635,2024-12-20 17:06:24,1519
5e16bce18dffa0c6f76cda9b,,v5_pilot2,Woman,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,nothing was confusing,639651,2024-12-20 17:06:43,1520
66075df395213912ccbfdf0f,,v5_pilot2,Woman,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,"No, it was all very well-explained.",612272,2024-12-20 17:06:57,1521
6761cafdb6d47535e3e6c4f6,,v5_pilot2,Man,,Some college,"$75,000-$100,000",,,,,,,,,,,,,No,592367,2024-12-20 17:07:10,1522
672f795028d274cb06d27fb8,,v5_pilot2,Woman,,2 year degree,"$75,000-$100,000",,,,,,,,,,,,,I did not like the question about the British war it was confusing ,772276,2024-12-20 17:07:10,1523
669d37d5e19a4d6c692e49e4,,v5_pilot2,Woman,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,NICE STUDY,775196,2024-12-20 17:08:05,1524
67596d30e65bda466958d294,,v5_pilot2,Man,,Postgraduate/Professional degree/other,"$50,000-$75,000",,,,,,,,,,,,,good,972465,2024-12-20 17:08:27,1525
66228088ddfa13f2d401ca49,,v5_pilot2,Woman,,2 year degree,"$25,000-$50,000",,,,,,,,,,,,,no,685317,2024-12-20 17:09:01,1526
60e7739644eb45bfddedf039,,v5_pilot2,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,"No, thanks.",836654,2024-12-20 17:09:14,1527
664050854b928e5094b3c4e1,,v5_pilot2,Woman,,4 year degree,"Less than $25,000",,,,,,,,,,,,,none,1226957,2024-12-20 17:10:00,1528
67432e4f935cab0de0320727,,v5_pilot2,Man,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,"No, all of it made sense and was presented in a way that encouraged a steady workflow throughout its entirety.",896622,2024-12-20 17:10:00,1529
673a3f38694a6d733ee71da6,,v5_pilot2,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,not at all,920124,2024-12-20 17:10:37,1530
5589565cfdf99b6bd06016dc,,v5_pilot2,Woman,,2 year degree,"Less than $25,000",,,,,,,,,,,,,Nothing was confusing.  I just hope I did them correctly.  ,771870,2024-12-20 17:10:59,1531
66e8697870b9f536f129e22a,,v5_pilot2,Woman,,Postgraduate/Professional degree/other,"$50,000-$75,000",,,,,,,,,,,,,EVERYTHING WAS CLEAR,994813,2024-12-20 17:10:59,1532
60ae2fc5749d240eaf7db711,,v5_pilot2,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,"no, but thank you.",888124,2024-12-20 17:12:08,1533
675b00ae8582c6a88bcd87cf,,v5_pilot2,Man,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,"In general, the instructions were clear and the process seemed smooth.",863042,2024-12-20 17:12:11,1534
6737b718cc19d6b7ce3dbcf1,,v5_pilot2,Man,,Postgraduate/Professional degree/other,"$50,000-$75,000",,,,,,,,,,,,,I had No confused. ,1271341,2024-12-20 17:12:13,1535
649754db1c54fad23e345093,,v5_pilot2,Woman,,Some college,"$50,000-$75,000",,,,,,,,,,,,,It was a bit all over the place but a fun study thank you,822144,2024-12-20 17:13:18,1536
67179f60818200c8d9dc7b14,,v5_pilot2,Woman,,2 year degree,"$25,000-$50,000",,,,,,,,,,,,,no,815440,2024-12-20 17:13:28,1537
63d13bce0971871b9ff88f56,,v5_pilot2,Woman,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,"Nothing was confusing, and the interface worked well.",536013,2024-12-20 17:13:59,1538
66a94c224273fab59f0b2c71,,v5_pilot2,Woman,,High school,"$25,000-$50,000",,,,,,,,,,,,,no all things are okay.,1053084,2024-12-20 17:14:10,1539
6561f9edfd7315a2f858adff,,v5_pilot2,Woman,,Some college,"$25,000-$50,000",,,,,,,,,,,,,N/A,882660,2024-12-20 17:14:40,1540
676192c0f40a3eeb07b31aa3,,v5_pilot2,Man,,Some college,"$25,000-$50,000",,,,,,,,,,,,,it was normal.,1110393,2024-12-20 17:15:16,1541
674b715d85b26d93e351316f,,v5_pilot2,Man,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,," I appreciated the clear and concise instructions, which helped me to stay focused on the critical thinking and problem-solving aspects of the study,Thank you for the opportunity to participate.",2168738,2024-12-20 17:15:21,1542
67484abd3beeb41fc2ebbdd7,,v5_pilot2,Man,,High school,"$25,000-$50,000",,,,,,,,,,,,,No,1183384,2024-12-20 17:15:27,1543
66ac666f3e030205c277b763,,v5_pilot2,Man,,Postgraduate/Professional degree/other,"$50,000-$75,000",,,,,,,,,,,,,"No, I think all the parts were pretty clear to me.",1310979,2024-12-20 17:15:57,1544
66541006a1dd56700858320a,,v5_pilot2,Woman,,Some college,"$25,000-$50,000",,,,,,,,,,,,,"All sections were clear, some more difficut than others.",680823,2024-12-20 17:16:12,1545
66303e673635423378ae6ac3,,v5_pilot2,Woman,,High school,"$25,000-$50,000",,,,,,,,,,,,,No.,595781,2024-12-20 17:16:44,1546
666bb3c2a3d285b44af2b25d,,v5_pilot2,Man,,Some college,"$75,000-$100,000",,,,,,,,,,,,,No it was all clear.,1300482,2024-12-20 17:17:38,1547
6138f7e0ad42e592ca5f2024,,v5_pilot2,Man,,High school,"$25,000-$50,000",,,,,,,,,,,,,no comments.,1086403,2024-12-20 17:18:26,1548
67235e1aad7fdd5fca6840e9,,v5_pilot2,Woman,,High school,"Less than $25,000",,,,,,,,,,,,,everything made sense,1550055,2024-12-20 17:18:43,1549
674eb8b83ea5bb36807aded3,,v5_pilot2,Woman,,Postgraduate/Professional degree/other,"$75,000-$100,000",,,,,,,,,,,,,the study made sense and was interesting.,1516215,2024-12-20 17:20:55,1550
663730456acb6562b087057d,,v5_pilot2,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,None,977149,2024-12-20 17:21:37,1551
66a94c224273fab59f0b2c71,,v5_pilot2,Woman,,High school,"$25,000-$50,000",,,,,,,,,,,,,all things are good.,440677,2024-12-20 17:22:15,1552
67225056aa9d8e6583b4f452,,v5_pilot2,Man,,Some college,"More than $100,000",,,,,,,,,,,,,NO,864019,2024-12-20 17:22:40,1553
67596d30e65bda466958d294,,v5_pilot2,Man,,Postgraduate/Professional degree/other,"$25,000-$50,000",,,,,,,,,,,,,good,664769,2024-12-20 17:24:24,1554
673d4b493a214d994150a956,,v5_pilot2,Man,,Postgraduate/Professional degree/other,"$25,000-$50,000",,,,,,,,,,,,,Thank you,1547826,2024-12-20 17:27:55,1555
67555dfc51343599cbc9232b,,v5_pilot2,Woman,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,The last question about movie and the numbers and letters were a bit confusing,2369240,2024-12-20 17:29:31,1556
5d5af833f35ed70001e17a5c,,v5_pilot2,Man,,4 year degree,"More than $100,000",,,,,,,,,,,,,Great study!,376952,2024-12-20 17:32:03,1557
6737a7751f0f53ed4920811a,,v5_pilot2,Woman,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,"No, the study is well understandable",1482839,2024-12-20 17:32:12,1558
6728131f684b31c9d5b501ab,,v5_pilot2,Woman,,Some college,"$75,000-$100,000",,,,,,,,,,,,,"The study made sense, it was interesting and engaging.",1132272,2024-12-20 17:33:23,1559
673a53fc2a05c93edf027ccd,,v5_pilot2,Woman,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,Everything was easy to understand,1334325,2024-12-20 17:34:39,1560
5d5618b69cd0f20015e1ab0d,,v5_pilot2,Woman,,High school,"$25,000-$50,000",,,,,,,,,,,,,No there wasn't,1072710,2024-12-20 17:37:56,1561
66e58e209ba96e130b779a3a,,v5_pilot2,Woman,,Postgraduate/Professional degree/other,"$25,000-$50,000",,,,,,,,,,,,,everything was easy to understand and I faced no difficulty what so ever.,576031,2024-12-20 17:39:28,1562
663140c398e19ff9b77d4663,,v5_pilot2,Woman,,Postgraduate/Professional degree/other,"$75,000-$100,000",,,,,,,,,,,,, I thought it was interesting,344591,2024-12-20 18:06:42,1563
